experiment,date,season,game_id,home_team,away_team,actual_total,market_total_line,pred_residual,pred_total,edge,residual_error,abs_error,squared_error,train_games,skip_reason
top_k_15_features,2024-10-28,2024_25,0022400105,MIA,DET,204,219.33333333333334,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400107,TOR,DEN,252,220.5,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400102,ORL,IND,234,224.5,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400104,BOS,MIL,227,234.0,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400106,NYK,CLE,214,221.5,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400109,SAS,HOU,207,220.0,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400108,MEM,CHI,249,233.5,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400112,SAC,POR,209,227.66666666666666,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400111,PHX,LAL,214,227.5,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400103,ATL,WAS,240,233.33333333333334,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-28,2024_25,0022400110,DAL,UTA,212,233.33333333333334,,,,,,,41,insufficient_training_data
top_k_15_features,2024-10-29,2024_25,0022400116,GSW,NOP,230,217.66666666666666,,,,,,,52,insufficient_training_data
top_k_15_features,2024-10-29,2024_25,0022400115,UTA,SAC,209,235.33333333333334,,,,,,,52,insufficient_training_data
top_k_15_features,2024-10-29,2024_25,0022400114,MIN,DAL,234,222.5,,,,,,,52,insufficient_training_data
top_k_15_features,2024-10-29,2024_25,0022400113,BKN,DEN,283,218.0,,,,,,,52,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400123,CHI,ORL,201,227.33333333333334,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400121,WAS,ATL,253,233.33333333333334,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400117,CHA,TOR,271,223.5,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400118,CLE,LAL,244,224.83333333333334,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400119,IND,BOS,267,233.66666666666666,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400120,PHI,DET,200,217.5,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400126,GSW,NOP,193,219.5,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400122,MIA,NYK,223,214.5,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400124,MEM,BKN,225,225.83333333333334,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400127,LAC,POR,211,214.83333333333334,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-30,2024_25,0022400125,OKC,SAS,198,221.5,,,,,,,56,insufficient_training_data
top_k_15_features,2024-10-31,2024_25,0022400130,UTA,SAS,194,223.33333333333334,,,,,,,67,insufficient_training_data
top_k_15_features,2024-10-31,2024_25,0022400131,LAC,PHX,244,223.5,,,,,,,67,insufficient_training_data
top_k_15_features,2024-10-31,2024_25,0022400129,DAL,HOU,210,225.66666666666666,,,,,,,67,insufficient_training_data
top_k_15_features,2024-10-31,2024_25,0022400128,MEM,MIL,221,226.5,,,,,,,67,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400135,ATL,SAC,238,239.66666666666666,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400137,TOR,LAL,256,229.0,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400139,MIN,DEN,235,219.33333333333334,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400138,NOP,IND,243,232.33333333333334,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400136,BKN,CHI,232,226.16666666666666,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400140,POR,OKC,251,220.16666666666666,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400134,DET,NYK,226,218.5,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400133,CLE,ORL,229,217.16666666666666,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-01,2024_25,0022400132,CHA,BOS,233,231.66666666666666,,,,,,,71,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400141,CHA,BOS,216,231.33333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400142,PHI,MEM,231,223.33333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400143,TOR,SAC,259,232.5,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400149,PHX,POR,200,224.33333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400144,HOU,GSW,248,217.33333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400146,SAS,MIN,216,214.83333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400148,DEN,UTA,232,218.5,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400150,LAC,OKC,197,220.33333333333334,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-02,2024_25,0022400145,MIL,CLE,227,232.16666666666666,,,,,,,80,insufficient_training_data
top_k_15_features,2024-11-03,2024_25,0022400153,DAL,ORL,193,219.33333333333334,,,,,,,89,insufficient_training_data
top_k_15_features,2024-11-03,2024_25,0022400151,BKN,DET,198,219.5,,,,,,,89,insufficient_training_data
top_k_15_features,2024-11-03,2024_25,0022400152,NOP,ATL,237,230.83333333333334,,,,,,,89,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400160,CHI,UTA,261,228.0,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400154,CLE,MIL,230,230.33333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400155,WAS,GSW,237,231.5,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400156,DET,LAL,218,226.33333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400157,ATL,BOS,216,234.33333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400159,MIA,SAC,221,227.16666666666666,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400163,OKC,ORL,188,215.33333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400158,BKN,MEM,210,225.33333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400168,LAC,SAS,217,218.0,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400164,NOP,POR,218,221.66666666666666,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400165,DAL,IND,261,235.66666666666666,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400166,DEN,TOR,240,228.83333333333334,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400167,PHX,PHI,234,226.66666666666666,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400162,MIN,CHA,207,226.5,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-04,2024_25,0022400161,HOU,NYK,206,219.16666666666666,,,,,,,92,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400172,BOS,GSW,230,230.0,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400174,MEM,LAL,245,229.83333333333334,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400169,CHA,DET,215,222.66666666666666,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400170,IND,ORL,229,226.5,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400171,ATL,NYK,237,225.5,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400173,HOU,SAS,227,213.5,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400178,PHX,MIA,227,222.5,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400176,DAL,CHI,218,234.83333333333334,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400177,DEN,OKC,246,222.0,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400179,LAC,PHI,208,218.33333333333334,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400180,SAC,TOR,229,238.0,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-06,2024_25,0022400175,NOP,CLE,253,224.0,,,,,,,107,insufficient_training_data
top_k_15_features,2024-11-07,2024_25,0022400181,CHI,MIN,254,227.66666666666666,,,,,,,119,insufficient_training_data
top_k_15_features,2024-11-07,2024_25,0022400182,MIL,UTA,223,229.66666666666666,,,,,,,119,insufficient_training_data
top_k_15_features,2024-11-07,2024_25,0022400183,SAS,POR,223,217.5,,,,,,,119,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400188,CLE,GSW,253,231.33333333333334,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400189,NYK,MIL,210,224.83333333333334,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400185,DET,ATL,243,227.0,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400186,ORL,NOP,203,213.5,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400187,BOS,BKN,212,224.33333333333334,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400193,MIN,POR,229,220.66666666666666,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400184,CHA,IND,186,234.66666666666666,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400192,OKC,HOU,233,219.0,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400196,SAC,LAC,205,224.0,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400194,DEN,MIA,257,222.0,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400195,LAL,PHI,222,222.66666666666666,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400191,MEM,WAS,232,229.33333333333334,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-08,2024_25,0022400190,DAL,PHX,227,230.5,,,,,,,122,insufficient_training_data
top_k_15_features,2024-11-09,2024_25,0022400200,LAC,TOR,208,226.33333333333334,,,,,,,135,insufficient_training_data
top_k_15_features,2024-11-09,2024_25,0022400199,CLE,BKN,205,223.33333333333334,,,,,,,135,insufficient_training_data
top_k_15_features,2024-11-09,2024_25,0022400197,SAS,UTA,221,222.5,,,,,,,135,insufficient_training_data
top_k_15_features,2024-11-09,2024_25,0022400198,ATL,CHI,238,238.5,,,,,,,135,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400201,DET,HOU,200,220.33333333333334,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400206,MIN,MIA,189,218.33333333333334,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400203,IND,NYK,253,229.0,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400205,PHI,CHA,212,221.16666666666666,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400202,MIL,BOS,220,228.5,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400204,ORL,WAS,215,220.16666666666666,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400208,DEN,DAL,242,231.5,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400209,PHX,SAC,245,228.33333333333334,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400210,POR,MEM,223,226.0,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400211,LAL,TOR,226,235.33333333333334,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-10,2024_25,0022400207,OKC,GSW,243,227.5,,,,,,,139,insufficient_training_data
top_k_15_features,2024-11-11,2024_25,0022400212,CHI,CLE,232,237.16666666666666,,,,,,,150,insufficient_training_data
top_k_15_features,2024-11-11,2024_25,0022400215,OKC,LAC,262,218.83333333333334,,,,,,,150,insufficient_training_data
top_k_15_features,2024-11-11,2024_25,0022400214,NOP,BKN,212,212.83333333333334,,,,,,,150,insufficient_training_data
top_k_15_features,2024-11-11,2024_25,0022400216,SAS,SAC,212,222.0,,,,,,,150,insufficient_training_data
top_k_15_features,2024-11-11,2024_25,0022400213,HOU,WAS,199,226.5,,,,,,,150,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400002,DET,MIA,244,215.5,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400007,GSW,DAL,237,232.33333333333334,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400008,POR,MIN,230,218.5,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400006,UTA,PHX,232,228.33333333333334,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400001,BOS,ATL,233,227.0,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400004,PHI,NYK,210,215.5,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400003,ORL,CHA,203,213.33333333333334,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-12,2024_25,0022400005,MIL,TOR,184,227.83333333333334,,,,,,,155,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400217,ORL,IND,184,225.66666666666666,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400227,SAC,PHX,231,225.5,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400226,POR,MIN,204,221.75,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400225,LAL,MEM,251,230.5,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400224,SAS,WAS,269,222.66666666666666,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400223,MIL,DET,247,217.16666666666666,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400220,PHI,CLE,220,217.66666666666666,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400221,OKC,NOP,194,221.5,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400219,NYK,CHI,247,228.33333333333334,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400218,BKN,BOS,253,218.0,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-13,2024_25,0022400222,HOU,LAC,214,213.83333333333334,,,,,,,163,insufficient_training_data
top_k_15_features,2024-11-14,2024_25,0022400228,UTA,DAL,228,230.83333333333334,,,,,,,174,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400009,IND,MIA,235,227.83333333333334,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400012,ATL,WAS,246,240.33333333333334,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400010,ORL,PHI,184,210.66666666666666,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400011,TOR,DET,194,225.0,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400013,CLE,CHI,270,237.16666666666666,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400014,NYK,BKN,246,216.5,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400016,HOU,LAC,229,217.33333333333334,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400017,NOP,DEN,195,221.0,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400018,OKC,PHX,182,228.0,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400015,SAS,LAL,235,227.33333333333334,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400019,GSW,MEM,241,235.33333333333334,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-15,2024_25,0022400020,SAC,MIN,256,222.0,,,,,,,175,insufficient_training_data
top_k_15_features,2024-11-16,2024_25,0022400229,CHA,MIL,229,217.33333333333334,,,,,,,187,insufficient_training_data
top_k_15_features,2024-11-16,2024_25,0022400230,BOS,TOR,249,228.5,,,,,,,187,insufficient_training_data
top_k_15_features,2024-11-16,2024_25,0022400231,NOP,LAL,203,221.33333333333334,,,,,,,187,insufficient_training_data
top_k_15_features,2024-11-16,2024_25,0022400232,DAL,SAS,203,227.0,,,,,,,187,insufficient_training_data
top_k_15_features,2024-11-16,2024_25,0022400233,SAC,UTA,238,227.5,,,,,,,187,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400235,IND,MIA,229,228.66666666666666,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400238,MEM,DEN,195,228.0,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400234,MIN,PHX,237,219.5,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400237,WAS,DET,228,228.66666666666666,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400236,CLE,CHA,242,224.16666666666666,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400242,OKC,DAL,240,229.5,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400240,NYK,BKN,218,220.5,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400241,CHI,HOU,250,233.66666666666666,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400243,LAC,UTA,221,220.5,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-17,2024_25,0022400239,POR,ATL,224,232.33333333333334,,,,,,,192,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400245,MIA,PHI,195,212.66666666666666,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400247,TOR,IND,249,234.33333333333334,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400244,DET,CHI,234,233.5,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400246,NYK,WAS,240,231.16666666666666,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400251,LAC,GSW,201,226.16666666666666,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400250,SAC,ATL,217,234.83333333333334,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400249,PHX,ORL,208,211.16666666666666,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-18,2024_25,0022400248,MIL,HOU,201,222.33333333333334,,,,,,,202,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400021,BOS,CLE,237,234.83333333333334,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400022,BKN,CHA,231,220.83333333333334,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400023,MEM,DEN,232,226.83333333333334,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400024,DAL,NOP,223,221.83333333333334,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400025,SAS,OKC,214,223.16666666666666,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-19,2024_25,0022400026,LAL,UTA,242,235.33333333333334,,,,,,,210,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400255,MEM,PHI,228,219.5,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400252,CLE,NOP,228,222.0,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400253,MIL,CHI,228,238.0,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400254,HOU,IND,243,231.5,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400259,LAC,ORL,197,206.5,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400257,PHX,NYK,260,222.5,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400258,GSW,ATL,217,239.0,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-20,2024_25,0022400256,OKC,POR,208,223.83333333333334,,,,,,,216,insufficient_training_data
top_k_15_features,2024-11-21,2024_25,0022400263,LAL,ORL,237,217.33333333333334,,,,,,,224,insufficient_training_data
top_k_15_features,2024-11-21,2024_25,0022400262,SAS,UTA,244,224.16666666666666,,,,,,,224,insufficient_training_data
top_k_15_features,2024-11-21,2024_25,0022400260,CHA,DET,244,220.66666666666666,,,,,,,224,insufficient_training_data
top_k_15_features,2024-11-21,2024_25,0022400261,TOR,MIN,215,225.5,,,,,,,224,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400034,LAC,SAC,192,221.33333333333334,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400033,DEN,DAL,243,227.33333333333334,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400031,HOU,POR,204,223.16666666666666,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400032,NOP,GSW,220,223.5,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400029,MIL,IND,246,237.5,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400027,PHI,BKN,211,217.5,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400030,CHI,ATL,258,244.5,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-22,2024_25,0022400028,WAS,BOS,204,237.83333333333334,,,,,,,228,insufficient_training_data
top_k_15_features,2024-11-23,2024_25,0022400264,UTA,NYK,227,229.66666666666666,,,,,,,236,insufficient_training_data
top_k_15_features,2024-11-23,2024_25,0022400265,ORL,DET,211,206.66666666666666,,,,,,,236,insufficient_training_data
